room_id,hotel_id,room_type,availability,price_per_night
13616,82,Suite,No,73.28
13617,82,Double,No,433.58
13618,82,Suite,No,275.28
13619,82,Double,Yes,302.97
13620,82,Suite,No,191.83
13621,82,Single,No,495.00
13622,82,Single,No,349.05
13623,82,Double,Yes,131.87
13624,82,Single,No,320.26
13625,82,Double,No,309.75
13626,82,Single,Yes,413.37
13627,82,Suite,Yes,248.38
13628,82,Single,No,160.20
13629,82,Double,Yes,455.63
13630,82,Suite,Yes,444.42
13631,82,Single,No,448.45
13632,82,Single,Yes,364.34
13633,82,Suite,No,111.66
13634,82,Double,No,348.71
13635,82,Single,No,91.66
13636,82,Double,Yes,320.37
13637,82,Suite,No,246.48
13638,82,Double,No,462.54
13639,82,Suite,Yes,235.28
13640,82,Suite,No,210.30
13641,82,Double,No,370.57
13642,82,Suite,Yes,75.23
13643,82,Suite,No,448.60
13644,82,Double,No,334.28
13645,82,Double,Yes,80.07
13646,82,Single,No,94.51
13647,82,Double,Yes,461.57
13648,82,Suite,Yes,481.53
13649,82,Single,No,51.88
13650,82,Suite,Yes,306.69
13651,82,Double,No,188.07
13652,82,Suite,Yes,356.78
13653,82,Double,Yes,448.37
13654,82,Double,Yes,425.88
13655,82,Suite,Yes,392.00
13656,82,Single,No,253.09
13657,82,Double,Yes,95.14
13658,82,Suite,No,119.81
13659,82,Single,No,285.71
13660,82,Single,Yes,129.67
13661,82,Suite,Yes,428.29
13662,82,Double,Yes,69.87
13663,82,Double,No,302.73
13664,82,Single,No,346.08
13665,82,Double,Yes,199.02
13666,82,Suite,No,288.53
13667,82,Suite,Yes,404.90
13668,82,Single,No,189.12
13669,82,Single,Yes,206.26
13670,82,Single,No,392.59
13671,82,Single,No,176.28
13672,82,Double,Yes,415.30
13673,82,Suite,Yes,132.35
13674,82,Single,Yes,80.02
13675,82,Double,No,408.83
13676,82,Single,No,57.44
13677,82,Suite,Yes,374.51
13678,82,Double,No,459.58
13679,82,Suite,No,95.66
13680,82,Suite,No,207.46
13681,82,Suite,No,450.50
13682,82,Single,No,348.71
13683,82,Single,No,227.32
13684,82,Suite,Yes,88.36
13685,82,Single,Yes,62.49
13686,82,Suite,Yes,448.10
13687,82,Double,Yes,190.11
13688,82,Single,No,397.80
13689,82,Double,No,408.63
13690,82,Single,Yes,477.09
13691,82,Single,Yes,88.82
13692,83,Single,No,233.24
13693,83,Single,Yes,302.86
13694,83,Double,No,125.71
13695,83,Double,Yes,67.13
13696,83,Suite,Yes,60.20
13697,83,Single,No,220.17
13698,83,Suite,No,366.55
13699,83,Suite,No,345.99
13700,83,Double,Yes,286.15
13701,83,Single,No,234.16
13702,83,Double,No,308.20
13703,83,Suite,Yes,389.56
13704,83,Double,Yes,326.44
13705,83,Suite,No,387.10
13706,83,Double,No,372.87
13707,83,Double,Yes,182.36
13708,83,Single,Yes,267.50
13709,83,Double,No,83.77
13710,83,Double,No,339.16
13711,83,Double,No,374.68
13712,83,Single,No,424.67
13713,83,Suite,No,228.56
13714,83,Single,No,273.59
13715,83,Double,No,472.28
13716,83,Suite,No,78.05
13717,83,Double,No,260.41
13718,83,Single,No,419.48
13719,83,Suite,Yes,436.74
13720,83,Single,No,265.89
13721,83,Single,No,122.56
13722,83,Double,Yes,373.19
13723,83,Double,Yes,218.60
13724,83,Double,Yes,77.53
13725,83,Double,Yes,329.40
13726,83,Suite,No,176.85
13727,83,Suite,Yes,451.31
13728,83,Double,Yes,83.66
13729,83,Single,No,434.35
13730,83,Single,No,417.01
13731,83,Single,Yes,418.34
13732,83,Single,Yes,244.39
13733,83,Double,No,202.66
13734,83,Double,No,409.26
13735,83,Single,No,221.04
13736,83,Double,No,238.85
13737,83,Double,No,172.27
13738,83,Suite,No,71.76
13739,83,Suite,No,195.92
13740,83,Single,Yes,139.74
13741,83,Single,Yes,233.56
13742,83,Double,Yes,400.10
13743,83,Double,Yes,237.63
13744,83,Suite,Yes,114.69
13745,83,Suite,No,457.68
13746,83,Suite,No,110.36
13747,83,Suite,Yes,414.44
13748,83,Double,Yes,393.05
13749,83,Single,Yes,333.09
13750,83,Suite,No,95.29
13751,83,Double,Yes,207.24
13752,83,Suite,Yes,479.47
13753,83,Double,Yes,341.92
13754,83,Single,Yes,193.25
13755,83,Single,Yes,325.09
13756,83,Suite,No,442.39
13757,83,Single,Yes,180.30
13758,83,Double,Yes,257.44
13759,83,Double,No,173.21
13760,83,Double,Yes,460.33
13761,83,Suite,Yes,175.57
13762,83,Double,No,436.97
13763,83,Suite,Yes,292.40
13764,83,Suite,Yes,432.30
13765,83,Double,No,313.46
13766,83,Single,Yes,432.20
13767,83,Suite,No,421.06
13768,83,Double,No,407.19
13769,83,Suite,No,174.82
13770,83,Single,No,50.79
13771,83,Single,Yes,397.94
13772,83,Suite,No,128.07
13773,83,Single,No,482.90
13774,83,Single,No,139.51
13775,83,Double,No,312.91
13776,83,Suite,No,189.82
13777,83,Single,Yes,308.74
13778,83,Suite,Yes,121.16
13779,83,Single,No,489.13
13780,83,Single,Yes,176.89
13781,83,Single,No,57.00
13782,83,Double,Yes,204.18
13783,83,Single,No,453.99
13784,83,Double,Yes,220.73
13785,83,Double,Yes,226.42
13786,83,Suite,No,478.51
13787,83,Suite,Yes,121.43
13788,83,Double,No,216.23
13789,83,Double,No,137.76
13790,83,Single,Yes,244.40
13791,83,Single,Yes,449.82
13792,83,Single,No,217.37
13793,83,Double,Yes,422.07
13794,83,Suite,No,360.05
13795,83,Double,No,52.51
13796,83,Double,Yes,186.17
13797,83,Double,No,101.15
13798,83,Single,Yes,221.61
13799,83,Double,Yes,310.59
13800,83,Double,Yes,333.32
13801,83,Single,Yes,161.98
13802,83,Double,Yes,106.90
13803,83,Double,No,57.91
13804,83,Single,No,260.14
13805,83,Suite,Yes,371.78
13806,83,Single,No,412.03
13807,83,Single,No,105.18
13808,83,Suite,Yes,260.22
13809,83,Suite,No,368.57
13810,83,Single,No,405.25
13811,83,Double,No,83.07
13812,83,Suite,No,385.52
13813,83,Suite,Yes,335.33
13814,83,Suite,Yes,255.64
13815,83,Double,Yes,340.87
13816,83,Single,No,439.81
13817,83,Single,No,226.74
13818,83,Single,No,109.27
13819,83,Double,Yes,103.32
13820,83,Double,Yes,468.67
13821,83,Suite,Yes,116.26
13822,83,Double,No,69.85
13823,83,Single,No,416.57
13824,83,Suite,Yes,178.98
13825,83,Suite,Yes,468.74
13826,83,Double,Yes,181.94
13827,83,Double,No,152.01
13828,83,Single,Yes,334.16
13829,83,Suite,Yes,301.53
13830,83,Double,No,322.91
13831,83,Suite,Yes,56.10
13832,83,Single,Yes,174.95
13833,83,Double,No,477.64
13834,83,Suite,No,224.83
13835,83,Single,No,201.60
13836,83,Suite,Yes,367.15
13837,83,Single,Yes,316.56
13838,83,Single,Yes,478.42
13839,83,Single,Yes,164.08
13840,83,Single,Yes,390.99
13841,83,Double,Yes,304.77
13842,83,Double,No,442.83
13843,83,Suite,No,406.80
13844,83,Suite,Yes,91.98
13845,83,Suite,Yes,60.91
13846,83,Single,Yes,372.12
13847,83,Suite,No,221.37
13848,84,Single,Yes,360.40
13849,84,Suite,Yes,321.19
13850,84,Single,No,133.20
13851,84,Double,No,485.72
13852,84,Double,No,433.31
13853,84,Double,No,143.75
13854,84,Double,No,372.18
13855,84,Double,Yes,286.90
13856,84,Double,Yes,123.18
13857,84,Suite,Yes,365.77
13858,84,Single,No,467.63
13859,84,Double,Yes,272.94
13860,84,Single,No,392.79
13861,84,Suite,Yes,435.61
13862,84,Double,Yes,399.50
13863,84,Suite,No,241.05
13864,84,Double,Yes,324.22
13865,84,Double,No,352.18
13866,84,Double,Yes,95.93
13867,84,Double,Yes,225.58
13868,84,Single,No,252.25
13869,84,Double,Yes,422.40
13870,84,Single,No,308.92
13871,84,Single,No,337.50
13872,84,Single,Yes,435.70
13873,84,Single,No,181.53
13874,84,Suite,No,187.49
13875,84,Suite,No,361.93
13876,84,Single,No,468.11
13877,84,Double,Yes,286.37
13878,84,Double,Yes,304.65
13879,84,Single,No,101.40
13880,84,Double,No,175.06
13881,84,Single,Yes,478.04
13882,84,Single,No,400.29
13883,84,Double,Yes,345.69
13884,84,Suite,No,257.12
13885,84,Single,No,122.53
13886,84,Suite,Yes,94.45
13887,84,Single,Yes,296.08
13888,84,Double,Yes,115.11
13889,84,Double,Yes,424.17
13890,84,Suite,No,72.23
13891,84,Single,Yes,266.95
13892,84,Double,Yes,471.39
13893,84,Single,Yes,348.25
13894,84,Single,No,64.03
13895,84,Double,Yes,298.15
13896,84,Suite,Yes,240.13
13897,84,Double,Yes,137.84
13898,84,Single,No,188.73
13899,84,Single,Yes,200.55
13900,84,Double,Yes,272.41
13901,84,Double,Yes,204.58
13902,84,Suite,No,374.56
13903,84,Single,Yes,61.21
13904,84,Single,No,201.86
13905,84,Double,No,103.66
13906,84,Single,Yes,351.83
13907,84,Suite,No,201.68
13908,84,Single,No,308.41
13909,84,Double,No,113.03
13910,84,Single,Yes,445.25
13911,84,Suite,Yes,352.96
13912,84,Single,No,267.22
13913,84,Suite,No,63.56
13914,84,Double,No,446.38
13915,84,Single,No,178.50
13916,84,Suite,Yes,419.64
13917,84,Double,No,256.69
13918,84,Suite,No,474.28
13919,84,Double,Yes,91.70
13920,84,Suite,No,182.72
13921,84,Single,No,396.75
13922,84,Suite,Yes,471.51
13923,84,Single,Yes,269.38
13924,84,Double,Yes,302.61
13925,84,Suite,Yes,221.43
13926,84,Suite,No,150.38
13927,84,Suite,No,91.69
13928,84,Single,No,417.25
13929,84,Suite,Yes,118.19
13930,84,Double,No,212.41
13931,84,Double,No,123.13
13932,84,Double,Yes,73.01
13933,84,Double,Yes,152.54
13934,84,Suite,Yes,177.75
13935,84,Single,No,290.43
13936,84,Suite,Yes,113.15
13937,84,Single,Yes,403.96
13938,84,Single,Yes,321.12
13939,84,Single,No,375.24
13940,84,Double,Yes,291.79
13941,84,Single,Yes,330.26
13942,84,Double,Yes,245.27
13943,84,Single,No,305.91
13944,84,Single,Yes,141.56
13945,84,Single,Yes,412.41
13946,84,Single,Yes,108.84
13947,84,Suite,Yes,119.73
13948,84,Suite,No,457.32
13949,84,Double,Yes,321.06
13950,84,Suite,Yes,484.21
13951,84,Suite,Yes,265.28
13952,84,Double,No,491.25
13953,84,Single,Yes,333.52
13954,84,Double,No,403.12
13955,84,Double,No,57.75
13956,84,Single,No,165.13
13957,84,Single,No,132.55
13958,84,Single,Yes,391.69
13959,84,Suite,No,408.98
13960,84,Suite,No,128.76
13961,84,Single,Yes,99.03
13962,84,Suite,Yes,112.85
13963,84,Single,No,453.00
13964,84,Suite,No,383.54
13965,84,Double,No,230.45
13966,84,Suite,Yes,177.18
13967,84,Double,Yes,362.83
13968,84,Single,No,223.68
13969,84,Double,Yes,347.93
13970,84,Suite,Yes,402.14
13971,84,Single,Yes,442.51
13972,84,Double,No,224.36
13973,84,Double,No,89.84
13974,84,Single,No,455.97
13975,84,Double,Yes,206.97
13976,84,Double,Yes,437.58
13977,84,Single,No,133.89
13978,84,Single,Yes,273.06
13979,84,Suite,No,470.73
13980,84,Suite,No,195.95
13981,84,Single,Yes,434.62
13982,84,Single,No,320.32
13983,84,Single,No,366.56
13984,84,Single,Yes,86.56
13985,84,Double,Yes,268.46
13986,84,Suite,Yes,299.57
13987,84,Suite,Yes,112.93
13988,84,Double,No,282.29
13989,84,Suite,Yes,426.77
13990,84,Single,No,145.20
13991,84,Suite,No,499.86
13992,84,Suite,Yes,111.96
13993,84,Single,No,206.91
13994,84,Double,Yes,431.27
13995,84,Suite,No,283.39
13996,84,Double,No,438.63
13997,84,Double,No,195.73
13998,84,Double,Yes,376.16
13999,84,Suite,Yes,494.98
14000,84,Single,No,159.29
14001,84,Single,No,497.91
14002,84,Single,Yes,125.39
14003,84,Double,No,371.54
14004,84,Double,No,406.78
14005,84,Single,Yes,63.66
14006,84,Single,Yes,59.59
14007,84,Suite,Yes,107.58
14008,84,Double,Yes,298.18
14009,84,Single,No,448.00
14010,84,Double,Yes,288.74
14011,84,Single,No,367.80
14012,84,Double,No,226.97
14013,84,Single,Yes,484.13
14014,84,Double,No,488.46
14015,84,Double,No,133.99
14016,84,Double,Yes,343.56
14017,84,Suite,Yes,82.38
14018,84,Suite,Yes,94.25
14019,84,Double,Yes,185.76
14020,84,Double,No,273.95
14021,84,Double,Yes,176.86
14022,84,Single,No,485.70
14023,84,Double,Yes,380.69
14024,84,Suite,No,178.03
14025,84,Single,Yes,300.04
14026,84,Single,No,225.03
14027,84,Double,Yes,380.65
14028,84,Suite,No,386.30
14029,84,Suite,No,201.25
14030,84,Suite,No,261.56
14031,84,Double,No,98.10
14032,84,Single,No,273.96
14033,84,Double,Yes,330.05
14034,84,Suite,Yes,309.03
14035,84,Double,Yes,286.96
14036,85,Double,Yes,115.36
14037,85,Single,Yes,420.40
14038,85,Single,Yes,305.32
14039,85,Double,No,138.13
14040,85,Double,Yes,173.57
14041,85,Double,No,115.79
14042,85,Suite,Yes,137.56
14043,85,Single,No,398.15
14044,85,Suite,Yes,489.92
14045,85,Single,Yes,206.32
14046,85,Double,No,180.46
14047,85,Suite,No,369.19
14048,85,Double,Yes,299.16
14049,85,Single,No,387.72
14050,85,Double,No,157.59
14051,85,Suite,Yes,72.95
14052,85,Double,Yes,276.68
14053,85,Double,Yes,68.76
14054,85,Double,Yes,466.36
14055,85,Single,Yes,236.12
14056,85,Suite,No,132.53
14057,85,Double,Yes,486.22
14058,85,Single,No,176.60
14059,85,Single,Yes,256.87
14060,85,Double,Yes,147.61
14061,85,Single,No,384.54
14062,85,Suite,Yes,436.40
14063,85,Double,Yes,192.55
14064,85,Single,Yes,193.62
14065,85,Double,No,352.75
14066,85,Double,Yes,217.88
14067,85,Double,Yes,133.13
14068,85,Single,No,73.32
14069,85,Suite,No,256.79
14070,85,Suite,No,246.46
14071,85,Single,No,288.48
14072,85,Single,No,435.50
14073,85,Suite,No,382.74
14074,85,Single,No,483.47
14075,85,Double,No,438.57
14076,85,Suite,No,472.02
14077,85,Double,No,221.19
14078,85,Suite,No,348.43
14079,85,Single,No,447.66
14080,85,Single,No,314.06
14081,85,Suite,Yes,109.18
14082,85,Suite,No,237.62
14083,85,Double,No,237.18
14084,85,Suite,No,359.06
14085,85,Double,Yes,399.05
14086,85,Single,No,82.50
14087,85,Single,Yes,107.60
14088,85,Double,No,498.41
14089,85,Single,Yes,179.15
14090,85,Suite,Yes,458.62
14091,85,Double,No,348.83
14092,85,Double,Yes,325.05
14093,85,Suite,No,201.72
14094,85,Suite,Yes,474.52
14095,85,Suite,Yes,399.78
14096,85,Suite,No,383.19
14097,85,Double,Yes,190.11
14098,85,Single,Yes,109.88
14099,86,Suite,No,362.59
14100,86,Single,No,227.89
14101,86,Single,No,157.09
14102,86,Suite,Yes,297.77
14103,86,Suite,No,419.57
14104,86,Single,No,181.97
14105,86,Suite,Yes,163.57
14106,86,Double,No,164.86
14107,86,Suite,No,405.37
14108,86,Double,Yes,495.50
14109,86,Single,Yes,80.64
14110,86,Double,No,356.62
14111,86,Double,No,246.54
14112,86,Suite,Yes,363.79
14113,86,Single,Yes,385.18
14114,86,Double,No,75.67
14115,86,Single,No,375.03
14116,86,Suite,Yes,195.46
14117,86,Suite,Yes,265.80
14118,86,Suite,Yes,372.10
14119,86,Single,No,79.28
14120,86,Single,No,237.72
14121,86,Double,Yes,143.81
14122,86,Suite,No,261.23
14123,86,Suite,No,396.11
14124,86,Single,Yes,352.05
14125,86,Double,No,89.82
14126,86,Single,No,289.20
14127,86,Suite,No,288.97
14128,86,Single,Yes,388.22
14129,86,Suite,No,165.97
14130,86,Single,Yes,78.33
14131,86,Double,No,220.03
14132,86,Single,Yes,122.80
14133,86,Single,Yes,226.66
14134,86,Single,No,105.87
14135,86,Suite,Yes,207.12
14136,86,Single,Yes,262.37
14137,86,Double,Yes,70.30
14138,86,Suite,No,348.04
14139,86,Suite,No,242.39
14140,86,Double,No,84.37
14141,86,Suite,Yes,118.55
14142,86,Single,No,388.95
14143,86,Double,No,429.94
14144,86,Single,Yes,249.37
14145,86,Double,No,321.92
14146,86,Single,Yes,438.82
14147,86,Suite,Yes,200.58
14148,86,Single,Yes,127.03
14149,86,Double,No,407.29
14150,86,Single,No,171.08
14151,86,Double,No,357.74
14152,86,Single,Yes,203.41
14153,86,Single,Yes,469.11
14154,86,Suite,No,217.12
14155,86,Suite,No,87.47
14156,86,Double,Yes,222.95
14157,86,Suite,No,99.83
14158,86,Double,No,346.00
14159,87,Double,Yes,126.43
14160,87,Suite,No,273.86
14161,87,Single,No,266.53
14162,87,Suite,Yes,332.89
14163,87,Suite,No,90.40
14164,87,Double,No,416.41
14165,87,Double,No,80.28
14166,87,Single,Yes,220.00
14167,87,Double,Yes,343.69
14168,87,Suite,Yes,288.56
14169,87,Single,No,469.73
14170,87,Single,No,344.46
14171,87,Suite,No,346.43
14172,87,Suite,No,334.87
14173,87,Single,Yes,205.23
14174,87,Double,Yes,401.84
14175,87,Single,No,300.88
14176,87,Suite,Yes,255.79
14177,87,Double,Yes,96.00
14178,87,Suite,Yes,290.36
14179,87,Single,No,182.14
14180,87,Single,Yes,79.65
14181,87,Single,No,450.73
14182,87,Suite,No,118.36
14183,87,Double,No,391.24
14184,87,Suite,No,352.60
14185,87,Suite,Yes,82.48
14186,87,Single,Yes,269.88
14187,87,Single,Yes,206.30
14188,87,Suite,No,478.49
14189,87,Double,No,445.90
14190,87,Single,Yes,408.16
14191,87,Single,No,356.33
14192,87,Single,Yes,248.20
14193,87,Double,Yes,144.93
14194,87,Single,No,68.14
14195,87,Single,No,470.94
14196,87,Single,No,184.04
14197,87,Suite,No,187.51
14198,87,Suite,No,192.09
14199,87,Single,Yes,101.05
14200,87,Single,Yes,77.13
14201,87,Double,Yes,276.33
14202,87,Single,No,498.77
14203,87,Single,No,442.54
14204,87,Suite,No,352.72
14205,87,Double,No,179.62
14206,87,Suite,Yes,123.16
14207,87,Single,Yes,380.06
14208,87,Double,No,169.52
14209,88,Suite,No,292.72
14210,88,Single,No,261.89
14211,88,Single,Yes,365.17
14212,88,Double,Yes,321.01
14213,88,Single,Yes,314.06
14214,88,Single,No,475.75
14215,88,Double,Yes,442.23
14216,88,Double,Yes,158.92
14217,88,Single,No,59.00
14218,88,Single,No,136.00
14219,88,Single,Yes,230.84
14220,88,Double,No,242.12
14221,88,Single,Yes,499.99
14222,88,Suite,Yes,291.77
14223,88,Single,No,477.49
14224,88,Single,No,194.62
14225,88,Double,Yes,300.09
14226,88,Suite,Yes,426.54
14227,88,Single,Yes,329.37
14228,88,Single,Yes,233.45
14229,88,Single,No,295.99
14230,88,Double,No,373.69
14231,88,Single,Yes,289.62
14232,88,Single,No,117.90
14233,88,Double,Yes,496.29
14234,88,Suite,Yes,156.00
14235,88,Double,Yes,273.87
14236,88,Single,No,168.13
14237,88,Single,Yes,393.31
14238,88,Suite,No,150.42
14239,88,Double,Yes,256.47
14240,88,Suite,Yes,214.96
14241,88,Double,Yes,343.60
14242,88,Single,No,60.91
14243,88,Double,Yes,106.34
14244,88,Double,Yes,62.33
14245,88,Single,No,134.52
14246,88,Suite,No,371.41
14247,88,Single,Yes,291.23
14248,88,Double,Yes,444.16
14249,88,Suite,No,300.85
14250,88,Double,Yes,313.92
14251,88,Single,No,197.76
14252,88,Single,No,91.30
14253,88,Single,Yes,317.04
14254,88,Double,No,298.05
14255,88,Single,Yes,471.00
14256,88,Single,No,330.12
14257,88,Double,Yes,343.12
14258,88,Double,No,205.28
14259,88,Suite,Yes,349.94
14260,88,Single,No,242.47
14261,88,Suite,No,213.73
14262,88,Suite,Yes,108.98
14263,88,Single,No,301.21
14264,88,Single,Yes,388.13
14265,88,Single,Yes,384.01
14266,88,Suite,Yes,497.05
14267,88,Suite,Yes,418.14
14268,88,Suite,No,293.36
14269,88,Double,Yes,259.54
14270,88,Single,No,490.44
14271,88,Double,No,440.87
14272,88,Single,No,353.12
14273,88,Double,Yes,370.23
14274,88,Suite,Yes,308.63
14275,88,Suite,Yes,335.14
14276,88,Single,No,100.71
14277,88,Double,Yes,52.81
14278,88,Double,No,349.90
14279,88,Single,Yes,204.82
14280,88,Single,No,151.55
14281,88,Single,No,104.05
14282,88,Single,No,203.84
14283,88,Double,Yes,260.63
14284,88,Single,No,210.61
14285,88,Single,No,57.96
14286,88,Single,No,110.17
14287,88,Suite,Yes,130.55
14288,88,Single,Yes,63.17
14289,88,Single,Yes,340.95
14290,89,Double,No,250.41
14291,89,Double,No,473.10
14292,89,Double,No,214.51
14293,89,Single,Yes,117.16
14294,89,Double,No,362.68
14295,89,Suite,Yes,273.34
14296,89,Single,No,117.89
14297,89,Suite,No,428.96
14298,89,Single,No,400.69
14299,89,Single,No,119.71
14300,89,Suite,Yes,124.33
14301,89,Single,Yes,373.18
14302,89,Double,No,82.22
14303,89,Double,Yes,410.75
14304,89,Suite,Yes,153.46
14305,89,Single,No,212.52
14306,89,Double,Yes,410.40
14307,89,Suite,Yes,348.99
14308,89,Single,No,469.55
14309,89,Single,Yes,382.44
14310,89,Suite,No,281.40
14311,89,Double,Yes,242.86
14312,89,Single,Yes,219.27
14313,89,Suite,Yes,388.05
14314,89,Double,No,201.60
14315,89,Double,Yes,464.96
14316,89,Suite,Yes,286.21
14317,89,Single,Yes,340.83
14318,89,Double,No,218.78
14319,89,Double,Yes,110.87
14320,89,Single,No,365.99
14321,89,Single,Yes,387.55
14322,89,Double,No,243.02
14323,89,Double,Yes,83.22
14324,89,Single,No,289.87
14325,89,Suite,Yes,468.62
14326,89,Single,No,252.62
14327,89,Single,Yes,369.78
14328,89,Suite,No,183.43
14329,89,Suite,No,72.70
14330,89,Double,Yes,365.40
14331,89,Single,No,377.31
14332,89,Single,Yes,395.07
14333,89,Single,Yes,417.74
14334,89,Single,No,67.57
14335,89,Double,No,335.66
14336,89,Double,No,316.76
14337,89,Single,No,437.40
14338,89,Double,No,350.85
14339,89,Suite,No,156.74
14340,89,Single,No,211.13
14341,89,Double,Yes,283.09
14342,89,Suite,No,233.99
14343,89,Single,Yes,215.46
14344,89,Single,No,60.25
14345,89,Single,No,97.59
14346,89,Suite,No,352.49
14347,89,Double,Yes,138.69
14348,89,Single,Yes,301.83
14349,89,Suite,Yes,319.28
14350,89,Double,Yes,418.22
14351,89,Single,No,366.76
14352,89,Double,No,474.06
14353,89,Single,Yes,492.22
14354,89,Double,Yes,378.01
14355,89,Single,Yes,182.86
14356,89,Double,Yes,330.06
14357,89,Double,Yes,333.75
14358,89,Double,Yes,397.82
14359,89,Double,Yes,375.24
14360,89,Single,Yes,484.96
14361,89,Single,No,190.98
14362,89,Double,Yes,197.29
14363,89,Single,No,463.39
14364,89,Double,Yes,57.48
14365,89,Single,No,305.61
14366,89,Suite,Yes,310.89
14367,89,Suite,Yes,327.65
14368,89,Double,No,381.58
14369,89,Double,No,101.26
14370,89,Double,No,480.67
14371,90,Single,No,222.95
14372,90,Suite,Yes,273.81
14373,90,Single,No,304.64
14374,90,Double,No,248.98
14375,90,Single,Yes,217.77
14376,90,Suite,Yes,58.38
14377,90,Double,Yes,164.60
14378,90,Single,No,319.66
14379,90,Single,No,312.69
14380,90,Double,Yes,195.07
14381,90,Double,No,247.69
14382,90,Single,Yes,254.06
14383,90,Suite,No,204.18
14384,90,Single,No,123.04
14385,90,Suite,Yes,70.88
14386,90,Double,No,149.70
14387,90,Single,No,220.81
14388,90,Single,No,151.70
14389,90,Suite,No,86.53
14390,90,Suite,No,382.63
14391,90,Suite,No,87.51
14392,90,Suite,Yes,279.35
14393,90,Double,Yes,140.59
14394,90,Double,No,275.88
14395,90,Single,Yes,389.04
14396,90,Suite,No,92.82
14397,90,Double,Yes,418.15
14398,90,Suite,Yes,305.13
14399,90,Single,Yes,484.34
14400,90,Suite,Yes,474.89
14401,90,Double,Yes,481.50
14402,90,Suite,No,379.23
14403,90,Single,No,260.49
14404,90,Suite,Yes,284.50
14405,90,Suite,No,367.39
14406,90,Suite,Yes,191.86
14407,90,Suite,No,322.21
14408,90,Double,Yes,108.44
14409,90,Suite,Yes,356.95
14410,90,Double,No,282.34
14411,90,Suite,Yes,192.76
14412,90,Single,No,307.01
14413,90,Double,No,284.64
14414,90,Single,Yes,162.94
14415,90,Single,Yes,53.81
14416,90,Double,Yes,148.58
14417,90,Double,No,350.66
14418,90,Double,No,322.88
14419,90,Double,Yes,351.01
14420,90,Single,Yes,276.06
14421,90,Double,No,188.97
14422,90,Single,No,462.61
14423,90,Single,No,370.85
14424,90,Double,No,119.63
14425,90,Single,No,384.96
14426,90,Double,Yes,158.01
14427,90,Suite,Yes,387.09
14428,90,Suite,No,210.08
14429,90,Single,No,221.83
14430,90,Suite,No,369.66
14431,90,Double,Yes,368.29
14432,90,Suite,No,344.59
14433,90,Suite,Yes,131.01
14434,90,Double,No,497.77
14435,90,Double,Yes,84.34
14436,90,Single,Yes,123.95
14437,90,Suite,Yes,469.36
14438,90,Double,No,466.89
14439,90,Single,No,192.75
14440,90,Single,Yes,58.98
14441,90,Suite,Yes,365.27
14442,90,Single,No,479.27
14443,90,Suite,Yes,488.58
14444,90,Suite,Yes,133.05
14445,90,Suite,Yes,399.81
14446,90,Suite,Yes,106.45
14447,90,Single,No,246.90
14448,90,Double,No,158.36
14449,90,Single,Yes,283.55
14450,90,Single,Yes,290.48
14451,90,Double,No,106.88
14452,90,Double,Yes,130.63
14453,90,Suite,Yes,245.70
14454,90,Single,No,391.65
14455,90,Single,Yes,400.15
14456,90,Double,No,114.38
14457,90,Double,Yes,98.78
14458,90,Single,Yes,189.76
14459,90,Suite,Yes,67.39
14460,90,Double,No,207.54
14461,90,Suite,No,394.33
14462,90,Double,Yes,347.77
14463,90,Suite,Yes,486.22
14464,90,Double,Yes,336.81
14465,90,Single,No,130.97
14466,90,Single,Yes,469.27
14467,90,Single,Yes,109.86
14468,90,Suite,Yes,368.93
14469,91,Suite,No,424.23
14470,91,Double,No,180.02
14471,91,Single,Yes,471.30
14472,91,Double,Yes,163.19
14473,91,Single,Yes,498.16
14474,91,Double,Yes,57.31
14475,91,Double,No,166.10
14476,91,Single,No,434.29
14477,91,Single,Yes,119.38
14478,91,Suite,Yes,121.86
14479,91,Suite,Yes,85.36
14480,91,Double,Yes,53.26
14481,91,Suite,No,340.97
14482,91,Double,No,149.01
14483,91,Single,No,318.21
14484,91,Double,No,66.97
14485,91,Double,Yes,427.23
14486,91,Double,No,334.79
14487,91,Suite,No,144.13
14488,91,Single,No,314.29
14489,91,Double,No,226.80
14490,91,Single,Yes,175.94
14491,91,Double,Yes,247.71
14492,91,Single,Yes,377.48
14493,91,Single,No,126.53
14494,91,Double,No,303.87
14495,91,Double,Yes,279.51
14496,91,Suite,No,358.85
14497,91,Suite,No,246.80
14498,91,Double,Yes,286.78
14499,91,Double,Yes,274.51
14500,91,Single,No,134.10
14501,91,Double,No,111.52
14502,91,Suite,Yes,457.99
14503,91,Double,Yes,89.55
14504,91,Double,Yes,445.11
14505,91,Single,Yes,230.20
14506,91,Suite,Yes,463.66
14507,91,Single,Yes,222.62
14508,91,Double,Yes,71.04
14509,91,Single,No,427.19
14510,91,Double,Yes,219.13
14511,91,Suite,Yes,78.98
14512,91,Double,No,85.22
14513,91,Suite,No,61.11
14514,91,Single,Yes,190.32
14515,91,Single,No,225.22
14516,91,Single,Yes,499.54
14517,91,Suite,Yes,291.14
14518,91,Double,Yes,82.15
14519,91,Single,Yes,410.14
14520,91,Single,No,440.81
14521,91,Suite,No,374.51
14522,91,Double,No,296.03
14523,91,Double,No,247.84
14524,91,Suite,Yes,313.71
14525,91,Double,No,467.57
14526,91,Single,No,184.78
14527,91,Single,No,107.84
14528,91,Single,No,188.02
14529,91,Suite,No,236.20
