reservation_id,customer_id,hotel_id,room_id,check_in,check_out,total_price,booking_date
1196,358,93,14976,2024-02-29,2024-03-27,2477.53,2024-09-03
1197,114,72,11894,2024-07-09,2024-09-09,28149.22,2024-06-25
1198,990,40,6099,2024-04-07,2024-04-27,3393.91,2024-05-26
1199,539,72,11595,2024-06-20,2024-08-10,13252.38,2024-08-16
1200,240,45,6923,2024-08-07,2024-09-17,10967.82,2024-09-07
1201,879,51,7696,2024-09-24,2024-10-04,2527.08,2024-04-14
1202,927,54,8529,2024-04-09,2024-08-02,22686.12,2024-03-17
1203,616,42,6505,2024-02-25,2024-08-28,81057.98,2024-05-03
1204,385,38,5830,2024-09-23,2024-10-01,1748.9,2024-03-13
1205,130,42,6482,2024-03-23,2024-06-11,14418.23,2024-01-13
1206,336,23,3488,2024-08-24,2024-09-28,14068.86,2024-03-07
1207,842,11,1744,2024-02-25,2024-03-08,5694.66,2024-08-18
1208,971,18,2921,2024-06-05,2024-06-15,622.35,2024-01-22
1209,63,76,12641,2024-08-20,2024-08-26,1559.73,2024-02-17
1210,2,1,262,2024-04-28,2024-09-13,29268.77,2024-07-24
1211,731,95,15293,2024-07-31,2024-08-20,4846.74,2024-06-04
1212,585,63,10193,2024-02-25,2024-08-27,80795.04,2024-02-03
1213,996,62,9985,2024-03-25,2024-06-24,35815.02,2024-03-28
1214,708,72,11774,2024-03-01,2024-08-03,68336.64,2024-02-25
1215,400,58,9318,2024-03-08,2024-03-29,8757.85,2024-09-11
1216,105,73,11962,2024-08-10,2024-09-01,1731.24,2024-03-28
1217,49,97,15747,2024-01-27,2024-07-19,37867.46,2024-06-27
1218,369,45,6855,2024-09-14,2024-09-21,1744.15,2024-05-31
1219,898,72,11750,2024-01-17,2024-09-23,100065.48,2024-02-05
1220,649,4,691,2024-05-03,2024-06-26,9061.79,2024-01-03
1221,607,56,9055,2024-07-21,2024-08-30,11523.24,2024-09-17
1222,808,92,14745,2024-05-27,2024-06-27,8160.7,2024-07-15
1223,673,1,164,2024-04-20,2024-09-14,46944.18,2024-05-17
1224,557,18,2928,2024-02-18,2024-03-12,2636.41,2024-07-13
1225,68,66,10779,2024-02-10,2024-05-09,26211.4,2024-03-30
1226,569,63,10140,2024-05-31,2024-06-27,6229.08,2024-01-29
1227,366,11,1784,2024-08-20,2024-09-02,1636.29,2024-03-12
1228,649,30,4576,2024-07-22,2024-08-19,10896.13,2024-08-28
1229,443,69,11183,2024-05-15,2024-06-19,13617.54,2024-01-18
1230,472,1,163,2024-06-29,2024-10-03,45473.2,2024-05-13
1231,120,33,5192,2024-04-20,2024-08-23,6358.25,2024-01-22
1232,473,20,3121,2024-08-06,2024-08-24,8379.6,2024-06-29
1233,7,52,7852,2024-04-17,2024-09-25,36361.02,2024-02-08
1234,721,48,7360,2024-09-06,2024-09-07,108.69,2024-07-12
1235,749,66,10735,2024-04-12,2024-06-26,25852.22,2024-02-03
1236,535,98,15945,2024-03-10,2024-04-16,4590.39,2024-02-28
1237,179,40,6255,2024-09-19,2024-09-24,1868.77,2024-04-18
1238,334,11,1725,2024-04-14,2024-09-26,52286.93,2024-07-12
1239,888,89,14351,2024-06-05,2024-07-14,14303.45,2024-08-20
1240,768,61,9928,2024-08-29,2024-09-15,1295.92,2024-09-21
1241,578,21,3291,2024-08-14,2024-10-03,3515.43,2024-02-23
1242,710,63,10224,2024-07-30,2024-09-17,3269.78,2024-03-11
1243,439,72,11606,2024-08-15,2024-09-19,5027.39,2024-07-30
1244,376,74,12051,2024-05-20,2024-09-24,20649.74,2024-02-16
1245,192,62,9987,2024-02-14,2024-09-05,71607.04,2024-03-18
1246,621,28,4169,2024-05-13,2024-07-25,4667.83,2024-06-06
1247,343,24,3568,2024-09-23,2024-09-30,2887,2024-07-19
1248,580,42,6532,2024-06-27,2024-07-18,8723.48,2024-03-24
1249,160,20,3219,2024-07-06,2024-09-15,19208.63,2024-01-23
1250,245,77,12702,2024-09-07,2024-10-03,5944.21,2024-04-21
1251,693,64,10461,2024-03-17,2024-04-13,5310.54,2024-07-07
1252,625,55,8643,2024-09-19,2024-09-26,1116.1,2024-04-11
1253,311,13,2015,2024-09-14,2024-09-16,591.09,2024-03-30
1254,190,77,12769,2024-08-30,2024-09-24,2835.13,2024-06-08
1255,698,14,2355,2024-03-04,2024-09-10,65154.5,2024-09-11
1256,557,42,6520,2024-06-22,2024-07-25,9416.84,2024-03-19
1257,272,92,14654,2024-06-12,2024-07-01,9478.48,2024-03-14
1258,984,19,3007,2024-02-01,2024-07-09,20830.01,2024-09-11
1259,912,93,14943,2024-01-29,2024-07-18,72486.16,2024-01-05
1260,114,30,4438,2024-09-20,2024-09-27,3308.17,2024-05-22
1261,465,56,9145,2024-06-21,2024-08-30,24732.15,2024-05-04
1262,570,30,4660,2024-07-27,2024-10-01,12551.1,2024-08-02
1263,297,60,9843,2024-01-29,2024-02-24,1689.42,2024-02-12
1264,948,6,1028,2024-03-11,2024-07-07,18113.37,2024-03-19
1265,293,50,7618,2024-07-09,2024-09-18,18273.13,2024-06-14
1266,308,31,4895,2024-06-11,2024-08-27,25018.34,2024-07-08
1267,115,28,4161,2024-08-01,2024-09-19,12547.24,2024-01-20
1268,604,37,5776,2024-07-08,2024-09-02,5666.86,2024-01-29
1269,385,28,4288,2024-03-18,2024-09-30,88736.99,2024-07-26
1270,764,45,6905,2024-03-25,2024-07-10,36388.92,2024-04-30
1271,765,78,13118,2024-04-02,2024-04-21,7322.53,2024-08-13
1272,240,30,4396,2024-03-16,2024-08-22,79058.79,2024-07-22
1273,162,38,5898,2024-07-26,2024-09-19,5103.95,2024-02-26
1274,505,13,2136,2024-04-19,2024-07-07,37430.95,2024-01-04
1275,142,69,11220,2024-05-26,2024-08-22,34575.27,2024-05-30
1276,683,58,9304,2024-06-13,2024-07-03,7826.15,2024-06-02
1277,557,76,12365,2024-04-25,2024-06-03,15061.28,2024-03-10
1278,126,30,4548,2024-05-06,2024-07-23,24873.27,2024-03-01
1279,928,91,14475,2024-06-10,2024-08-30,13454.11,2024-01-22
1280,174,20,3235,2024-03-05,2024-10-04,77555.07,2024-01-11
1281,518,92,14813,2024-09-20,2024-10-01,2762.27,2024-04-03
1282,360,11,1567,2024-08-12,2024-09-30,14350.39,2024-09-21
1283,426,54,8434,2024-05-03,2024-08-16,23927.75,2024-06-13
1284,744,26,3963,2024-05-20,2024-05-27,3496.14,2024-03-24
1285,758,93,15028,2024-02-10,2024-03-17,14400.52,2024-04-24
1286,172,96,15449,2024-07-08,2024-08-16,12057.72,2024-07-12
1287,25,26,3817,2024-05-18,2024-07-31,35493.09,2024-04-08
1288,115,50,7625,2024-09-06,2024-09-26,6783.96,2024-01-17
1289,434,39,6070,2024-08-21,2024-09-02,5590.47,2024-06-02
1290,226,74,12055,2024-06-17,2024-06-27,3850.71,2024-01-18
1291,33,72,11779,2024-04-01,2024-05-15,11497.47,2024-04-29
1292,878,96,15450,2024-04-20,2024-04-20,0,2024-01-10
1293,402,1,41,2024-07-14,2024-07-22,663.36,2024-08-24
1294,517,44,6720,2024-08-10,2024-09-01,4765.52,2024-09-14
1295,849,94,15203,2024-02-21,2024-06-15,35497.02,2024-05-03
1296,105,86,14119,2024-07-27,2024-08-23,2140.48,2024-05-27
1297,174,52,7838,2024-02-04,2024-03-08,4270.31,2024-01-21
1298,270,33,5151,2024-05-20,2024-07-24,4678.35,2024-04-20
1299,725,71,11577,2024-03-20,2024-04-28,4607.83,2024-07-03
1300,321,11,1662,2024-06-18,2024-09-08,40261.18,2024-03-28
1301,883,7,1262,2024-06-27,2024-09-11,31957.67,2024-01-02
1302,668,23,3471,2024-04-11,2024-04-21,762.51,2024-09-18
1303,605,2,345,2024-03-30,2024-08-31,9348.13,2024-06-16
1304,304,82,13609,2024-05-05,2024-08-20,42471.81,2024-06-17
1305,215,4,773,2024-09-19,2024-09-19,0,2024-09-11
1306,332,65,10646,2024-01-10,2024-01-23,3479.16,2024-08-18
1307,522,65,10513,2024-04-02,2024-08-31,40710.08,2024-09-14
1308,447,8,1313,2024-05-21,2024-08-12,13859.16,2024-03-12
1309,626,86,14100,2024-02-27,2024-09-14,45577.48,2024-08-18
1310,839,58,9317,2024-08-27,2024-10-03,9301.86,2024-03-06
1311,442,23,3382,2024-03-01,2024-04-24,4581.86,2024-05-12
1312,20,77,12737,2024-05-30,2024-07-18,22314.47,2024-07-06
1313,125,1,206,2024-02-07,2024-08-16,24843.19,2024-08-09
1314,110,64,10471,2024-07-01,2024-09-01,15668.65,2024-01-28
1315,700,39,6078,2024-02-10,2024-07-26,72459.69,2024-02-20
1316,758,47,7225,2024-05-03,2024-08-04,38470.3,2024-06-28
1317,764,54,8303,2024-04-30,2024-05-06,2144.37,2024-07-24
1318,440,10,1447,2024-04-19,2024-06-05,7643.32,2024-09-05
1319,61,27,4045,2024-02-20,2024-05-17,29103.98,2024-01-24
1320,321,86,14136,2024-05-01,2024-06-07,9707.59,2024-04-19
1321,288,94,15060,2024-06-02,2024-07-29,10742.79,2024-05-08
1322,897,55,8924,2024-01-25,2024-08-21,45632.94,2024-06-06
1323,46,42,6358,2024-03-18,2024-08-05,60050.98,2024-08-09
1324,360,92,14655,2024-05-11,2024-08-02,26554.24,2024-02-22
1325,747,70,11375,2024-06-20,2024-07-17,13363.96,2024-01-23
1326,866,58,9385,2024-04-07,2024-09-07,49381.95,2024-02-28
1327,571,93,14951,2024-06-15,2024-08-30,5721.88,2024-03-27
1328,909,47,7183,2024-06-07,2024-08-25,35744.82,2024-01-19
1329,400,6,1004,2024-02-10,2024-08-21,36117.66,2024-07-18
1330,139,33,5049,2024-02-21,2024-02-26,383.91,2024-02-15
1331,108,76,12652,2024-09-14,2024-10-03,7309.44,2024-08-14
1332,203,53,8070,2024-05-28,2024-08-21,33456.65,2024-02-07
1333,841,97,15659,2024-07-16,2024-07-30,5697.28,2024-06-01
1334,822,57,9224,2024-05-13,2024-08-21,42368.84,2024-01-14
1335,669,54,8376,2024-06-26,2024-08-15,11389.17,2024-07-18
1336,119,9,1418,2024-03-31,2024-07-25,50904.73,2024-02-24
1337,185,35,5269,2024-02-08,2024-05-15,17882.55,2024-07-06
1338,940,7,1232,2024-09-12,2024-09-30,5544.53,2024-06-12
1339,273,68,11043,2024-04-28,2024-05-17,7961.25,2024-03-27
1340,877,14,2234,2024-03-02,2024-07-03,27120.39,2024-03-30
1341,351,23,3365,2024-06-28,2024-07-26,8478.02,2024-02-25
1342,383,12,1917,2024-09-20,2024-10-02,4764.79,2024-04-03
1343,992,76,12519,2024-01-17,2024-06-25,61654.89,2024-08-01
1344,784,55,8679,2024-04-06,2024-05-17,15990.11,2024-07-14
1345,261,2,562,2024-08-31,2024-09-04,1449.05,2024-01-10
1346,305,21,3278,2024-02-11,2024-02-25,1500.53,2024-04-14
1347,408,15,2573,2024-08-09,2024-08-13,1509.74,2024-06-19
1348,405,6,1041,2024-08-28,2024-09-30,4986.39,2024-08-17
1349,136,3,654,2024-05-11,2024-06-17,17500.22,2024-09-17
1350,675,48,7332,2024-04-19,2024-04-19,0,2024-08-11
1351,191,58,9305,2024-08-16,2024-09-06,3631.96,2024-03-30
1352,720,1,277,2024-08-29,2024-09-04,813.43,2024-08-19
1353,671,51,7703,2024-08-16,2024-09-15,4562.55,2024-06-24
1354,233,9,1392,2024-09-18,2024-09-25,1169.6,2024-01-03
1355,631,60,9829,2024-09-20,2024-09-25,1417.39,2024-08-24
1356,539,31,4840,2024-08-01,2024-09-15,5824.65,2024-07-26
1357,14,58,9481,2024-07-30,2024-09-24,24683.43,2024-06-12
1358,519,76,12500,2024-03-02,2024-07-07,46378.09,2024-09-23
1359,672,2,419,2024-08-28,2024-10-03,7741.52,2024-06-11
1360,593,13,1973,2024-04-28,2024-05-10,5776.48,2024-09-14
1361,683,35,5503,2024-05-12,2024-06-05,10146.21,2024-04-05
1362,373,88,14264,2024-01-31,2024-02-20,7762.64,2024-09-06
1363,326,76,12429,2024-05-23,2024-09-25,45117.18,2024-03-05
1364,59,36,5623,2024-03-10,2024-06-23,5838.41,2024-03-24
1365,828,69,11065,2024-01-08,2024-08-30,57043.12,2024-04-17
1366,640,92,14759,2024-09-08,2024-09-27,8723.59,2024-03-01
1367,120,92,14611,2024-01-18,2024-06-20,19230.72,2024-04-04
1368,382,6,916,2024-02-10,2024-08-19,28574.05,2024-04-19
1369,472,27,4092,2024-09-12,2024-09-26,4124.69,2024-08-31
1370,797,63,10257,2024-06-25,2024-08-22,9576.3,2024-03-22
1371,157,11,1644,2024-07-09,2024-09-13,13247.17,2024-08-07
1372,11,67,10963,2024-06-05,2024-07-22,6515.73,2024-03-11
1373,797,76,12402,2024-09-08,2024-09-27,7018.5,2024-02-01
1374,681,55,8744,2024-05-30,2024-08-31,39274.38,2024-04-24
1375,732,78,13108,2024-08-08,2024-08-29,7066.74,2024-04-24
1376,386,63,10190,2024-06-30,2024-09-08,31214.63,2024-02-08
1377,198,1,241,2024-01-12,2024-02-29,6597.17,2024-06-20
1378,978,30,4413,2024-08-03,2024-09-14,10401.56,2024-06-17
1379,140,24,3583,2024-01-04,2024-01-26,9819.7,2024-01-21
1380,237,42,6504,2024-02-27,2024-03-12,3778.38,2024-04-18
1381,162,20,3159,2024-08-23,2024-10-01,14166.91,2024-02-07
1382,886,30,4464,2024-07-13,2024-09-29,5056.32,2024-06-13
1383,502,23,3503,2024-09-03,2024-09-07,553.37,2024-06-15
1384,579,58,9563,2024-01-16,2024-07-21,53329.24,2024-08-03
1385,482,35,5481,2024-01-23,2024-04-24,41005.65,2024-01-08
1386,727,91,14531,2024-09-24,2024-09-24,0,2024-03-19
1387,470,54,8446,2024-01-01,2024-10-01,79374.56,2024-06-16
1388,16,56,9176,2024-04-01,2024-08-09,28969.8,2024-04-09
1389,153,30,4484,2024-03-23,2024-09-26,53834.48,2024-05-17
1390,38,12,1964,2024-08-03,2024-08-25,6317.17,2024-05-12
1391,411,45,6954,2024-09-19,2024-09-30,2250.65,2024-04-06
1392,798,16,2753,2024-07-30,2024-07-30,0,2024-02-23
1393,260,58,9382,2024-03-29,2024-07-16,27132.64,2024-06-06
1394,533,62,9942,2024-01-22,2024-07-12,9694.37,2024-05-24
1395,845,35,5454,2024-01-06,2024-05-07,49718.56,2024-09-22
1396,625,33,5168,2024-02-27,2024-05-11,10474.91,2024-07-20
1397,734,56,9138,2024-04-14,2024-07-20,18671.96,2024-07-06
1398,109,76,12418,2024-03-23,2024-06-04,19474.3,2024-01-10
1399,767,93,14919,2024-05-07,2024-05-09,633.12,2024-02-10
1400,773,16,2639,2024-05-01,2024-05-11,3393.46,2024-04-29
1401,895,45,6878,2024-04-16,2024-06-17,13558.55,2024-03-26
1402,952,1,73,2024-04-01,2024-04-14,4258.43,2024-01-19
1403,567,94,15169,2024-09-14,2024-10-01,6465.61,2024-08-04
1404,88,64,10498,2024-05-24,2024-07-02,13639.72,2024-03-02
1405,901,7,1044,2024-05-04,2024-06-12,10783,2024-05-02
1406,25,76,12579,2024-02-08,2024-05-29,30241.74,2024-08-06
1407,4,100,16219,2024-04-02,2024-07-17,16832.54,2024-06-18
1408,484,62,9993,2024-04-17,2024-05-27,8170.02,2024-09-21
1409,932,63,10083,2024-02-24,2024-03-22,6546.56,2024-05-25
1410,68,1,178,2024-01-08,2024-05-28,64524.37,2024-02-13
1411,470,56,9052,2024-08-23,2024-10-02,11562.98,2024-01-18
1412,244,1,200,2024-07-01,2024-08-01,3023.39,2024-07-23
1413,468,40,6249,2024-06-12,2024-08-16,3587.27,2024-05-17
1414,951,53,8006,2024-09-15,2024-09-15,0,2024-07-24
1415,675,11,1594,2024-08-07,2024-08-15,3873.18,2024-05-07
1416,715,69,11246,2024-02-14,2024-05-09,22953.13,2024-09-09
1417,401,53,8000,2024-08-14,2024-09-29,5238.39,2024-07-19
1418,496,71,11484,2024-08-08,2024-10-01,13943.85,2024-04-07
1419,41,54,8344,2024-07-21,2024-08-30,12265.27,2024-08-04
1420,562,4,739,2024-04-03,2024-08-26,36090.01,2024-07-19
1421,562,63,10163,2024-06-18,2024-08-30,33888.88,2024-09-05
1422,478,3,613,2024-05-03,2024-07-20,28624.23,2024-05-17
1423,653,83,13789,2024-03-14,2024-06-17,13087.42,2024-04-24
1424,178,80,13510,2024-05-12,2024-06-06,2169.54,2024-09-10
1425,842,79,13183,2024-07-04,2024-07-31,7741.21,2024-01-05
1426,956,94,15202,2024-01-15,2024-06-18,65940.85,2024-07-02
1427,760,64,10431,2024-07-20,2024-09-12,16407.79,2024-09-09
1428,51,99,16074,2024-03-27,2024-09-05,71256.32,2024-05-26
1429,671,74,12197,2024-06-17,2024-07-13,7803.65,2024-02-18
1430,297,85,14057,2024-04-17,2024-07-04,37925.43,2024-04-21
1431,177,44,6777,2024-05-24,2024-09-04,18039.79,2024-01-01
1432,7,15,2546,2024-06-09,2024-07-20,13564.76,2024-07-31
1433,123,76,12594,2024-04-28,2024-09-26,8533.07,2024-03-08
1434,925,72,11882,2024-09-10,2024-09-21,2132.65,2024-04-27
1435,712,20,3144,2024-08-05,2024-08-12,2380.24,2024-08-24
1436,650,64,10476,2024-03-18,2024-10-04,42404.85,2024-04-24
1437,129,7,1272,2024-08-06,2024-09-08,16110.29,2024-06-17
1438,16,58,9396,2024-02-28,2024-07-22,57849.48,2024-04-18
1439,189,56,9096,2024-01-26,2024-07-08,9798.33,2024-05-22
1440,367,30,4467,2024-05-27,2024-06-29,3030.43,2024-09-15
1441,537,26,3856,2024-02-03,2024-03-12,14004.18,2024-08-05
1442,350,96,15460,2024-08-24,2024-09-28,14905.2,2024-01-13
1443,132,76,12291,2024-05-12,2024-07-20,30348.24,2024-06-30
1444,829,68,11035,2024-05-22,2024-06-04,1040.32,2024-06-02
1445,455,79,13215,2024-04-23,2024-06-16,9798.68,2024-01-31
1446,190,76,12671,2024-05-25,2024-08-28,42355.72,2024-03-25
1447,607,93,14990,2024-08-14,2024-09-20,14264.55,2024-05-03
1448,282,65,10583,2024-04-06,2024-04-17,2079.49,2024-09-21
1449,248,30,4652,2024-03-13,2024-06-10,34511.97,2024-08-06
1450,26,35,5376,2024-05-14,2024-09-28,29878.69,2024-07-26
1451,150,31,4767,2024-02-19,2024-07-23,32090.4,2024-09-09
1452,932,54,8227,2024-05-02,2024-06-25,5639.85,2024-03-08
1453,599,38,5938,2024-08-01,2024-08-22,6890.27,2024-01-17
1454,955,76,12428,2024-05-28,2024-07-04,16647.5,2024-08-26
1455,813,72,11630,2024-09-18,2024-10-01,6037.72,2024-05-27
1456,757,12,1826,2024-08-24,2024-08-28,1507.61,2024-01-24
1457,461,64,10484,2024-07-19,2024-09-15,14110.8,2024-04-17
1458,995,53,7952,2024-06-24,2024-09-24,26294.53,2024-02-22
1459,596,100,16164,2024-05-11,2024-08-02,31262.06,2024-05-31
1460,431,63,10208,2024-05-12,2024-07-17,29218.05,2024-03-24
1461,588,40,6114,2024-09-10,2024-09-12,282.69,2024-05-17
1462,984,33,5146,2024-04-15,2024-04-24,1793.42,2024-02-11
1463,461,26,3905,2024-04-11,2024-04-16,283.44,2024-09-14
1464,130,1,111,2024-07-01,2024-08-11,4132.89,2024-05-08
1465,816,24,3634,2024-05-12,2024-09-06,38426.72,2024-04-18
1466,908,50,7624,2024-05-20,2024-08-06,15740.82,2024-07-29
1467,84,35,5410,2024-08-30,2024-09-30,6345.57,2024-04-06
1468,909,20,3148,2024-04-07,2024-05-01,3388.97,2024-06-20
1469,484,69,11239,2024-09-12,2024-09-26,824.95,2024-06-03
1470,232,54,8540,2024-06-27,2024-07-29,12227.15,2024-01-23
1471,139,93,15005,2024-06-28,2024-06-28,0,2024-09-01
1472,316,40,6259,2024-05-29,2024-07-15,16144.41,2024-04-16
1473,822,30,4448,2024-02-29,2024-05-25,37093.45,2024-08-30
1474,110,72,11760,2024-07-20,2024-08-08,4864.07,2024-05-13
1475,480,33,5181,2024-05-16,2024-05-25,1428.4,2024-05-28
1476,110,92,14814,2024-09-11,2024-10-02,1155.4,2024-08-18
1477,979,79,13300,2024-08-13,2024-09-25,8487.94,2024-01-14
1478,203,93,14980,2024-08-16,2024-09-23,8560.33,2024-03-30
1479,421,42,6416,2024-03-12,2024-03-30,2062.48,2024-09-17
1480,192,55,8711,2024-07-30,2024-08-18,8725.16,2024-03-22
1481,887,85,14039,2024-08-15,2024-09-25,5663.3,2024-09-11
1482,992,67,10922,2024-06-28,2024-09-09,5960.06,2024-08-12
1483,889,71,11541,2024-07-17,2024-08-02,2596.06,2024-03-03
1484,606,48,7387,2024-07-09,2024-09-22,36398.09,2024-05-04
1485,731,95,15241,2024-04-28,2024-05-29,4321.64,2024-05-02
1486,10,43,6659,2024-02-27,2024-07-24,56761.33,2024-09-09
1487,57,74,12215,2024-07-16,2024-09-11,5717.98,2024-02-07
1488,483,53,8069,2024-05-17,2024-06-04,8900.98,2024-05-04
1489,633,7,1239,2024-05-25,2024-10-02,33944.13,2024-06-24
1490,766,39,6002,2024-02-17,2024-03-14,1712.74,2024-06-07
1491,240,96,15527,2024-09-14,2024-09-27,3245.69,2024-04-08
1492,510,10,1481,2024-01-05,2024-02-19,12962.73,2024-06-03
1493,792,40,6084,2024-03-25,2024-09-13,81703.57,2024-06-09
1494,773,6,966,2024-01-28,2024-02-28,12980.02,2024-09-14
1495,989,42,6501,2024-04-20,2024-07-31,46164.58,2024-01-24
1496,244,91,14476,2024-07-10,2024-07-14,1737.17,2024-02-04
1497,256,31,4799,2024-02-21,2024-09-28,14626.08,2024-01-25
1498,808,66,10798,2024-04-30,2024-06-11,11830.29,2024-09-22
1499,616,42,6499,2024-03-30,2024-08-21,21978.27,2024-06-11
1500,784,15,2591,2024-08-28,2024-09-11,4105.19,2024-06-19
1501,84,88,14214,2024-01-03,2024-07-12,90869.17,2024-03-20
1502,914,13,2119,2024-04-21,2024-10-04,65033.19,2024-03-31
1503,199,55,8677,2024-05-12,2024-09-01,7422.57,2024-02-13
1504,876,35,5512,2024-06-08,2024-08-18,28810.1,2024-09-13
1505,309,65,10675,2024-03-17,2024-08-19,73385.78,2024-05-01
1506,751,99,16004,2024-02-14,2024-07-12,66343.38,2024-08-21
1507,935,30,4649,2024-06-05,2024-08-28,40768.7,2024-09-07
1508,561,50,7627,2024-04-28,2024-08-16,54017.67,2024-05-22
1509,637,7,1103,2024-02-14,2024-06-02,15264.32,2024-02-29
1510,181,35,5479,2024-01-12,2024-03-21,21797.96,2024-07-29
1511,808,7,1212,2024-08-06,2024-08-10,602.71,2024-05-04
1512,298,56,9077,2024-08-30,2024-09-03,1809.07,2024-07-15
1513,247,54,8305,2024-02-22,2024-06-06,35953.89,2024-03-30
1514,155,24,3689,2024-08-05,2024-08-23,7381.11,2024-07-08
1515,896,79,13339,2024-02-22,2024-07-07,21117.15,2024-09-11
1516,566,1,112,2024-01-04,2024-03-25,12547.49,2024-08-31
1517,992,1,53,2024-01-01,2024-03-14,5330.42,2024-02-20
1518,307,53,8120,2024-08-11,2024-08-31,6808.88,2024-02-05
1519,448,27,4043,2024-04-01,2024-07-12,44924.46,2024-02-19
1520,161,7,1147,2024-07-06,2024-08-22,20882.01,2024-04-02
1521,903,93,14957,2024-09-06,2024-09-20,5329,2024-09-22
1522,784,79,13227,2024-01-23,2024-08-08,39115.59,2024-06-23
1523,319,56,9022,2024-02-20,2024-08-01,9649.28,2024-03-01
1524,946,10,1448,2024-08-09,2024-09-10,13969.57,2024-02-18
1525,215,4,764,2024-03-31,2024-07-26,53053.65,2024-08-22
1526,353,87,14193,2024-06-19,2024-08-13,7971.15,2024-01-24
1527,536,38,5861,2024-03-05,2024-06-03,38559.12,2024-07-10
1528,256,100,16212,2024-05-28,2024-06-16,6650.94,2024-01-20
1529,430,52,7833,2024-07-26,2024-09-12,14635,2024-01-09
1530,874,1,248,2024-06-18,2024-10-02,9893.55,2024-09-10
1531,162,7,1124,2024-09-12,2024-09-21,4295.75,2024-06-26
1532,228,54,8331,2024-01-27,2024-01-29,702.93,2024-05-16
1533,676,69,11298,2024-05-05,2024-07-22,23190.14,2024-07-03
1534,40,9,1362,2024-08-03,2024-09-27,10791.74,2024-01-04
1535,382,23,3414,2024-06-13,2024-07-18,11675.92,2024-08-05
1536,63,98,15950,2024-01-27,2024-07-06,42427.88,2024-06-06
1537,235,40,6144,2024-05-18,2024-06-06,1072.67,2024-06-02
1538,995,54,8361,2024-08-28,2024-09-16,4501.58,2024-04-02
1539,489,39,6072,2024-09-18,2024-09-26,652.77,2024-08-17
1540,149,37,5692,2024-05-16,2024-08-27,9964.17,2024-06-15
1541,449,94,15214,2024-03-19,2024-08-20,26313.99,2024-02-08
1542,492,74,12210,2024-02-07,2024-09-24,104315.53,2024-03-09
1543,310,24,3713,2024-09-18,2024-09-25,2624.83,2024-05-25
1544,119,90,14400,2024-07-07,2024-07-12,2374.44,2024-08-05
1545,53,82,13656,2024-02-09,2024-07-16,39987.58,2024-04-16
1546,923,100,16225,2024-03-15,2024-08-28,17916.76,2024-08-15
1547,250,97,15685,2024-04-24,2024-05-04,3891.66,2024-07-11
1548,571,57,9220,2024-01-03,2024-05-10,42224.77,2024-02-22
1549,423,28,4182,2024-06-14,2024-08-06,6039.42,2024-08-03
1550,750,4,833,2024-05-24,2024-06-15,7203.81,2024-04-11
1551,160,48,7245,2024-01-03,2024-02-03,5219.38,2024-09-23
1552,602,13,2045,2024-08-15,2024-09-10,11192.52,2024-08-14
1553,279,93,15009,2024-06-04,2024-06-06,295.9,2024-03-29
1554,65,14,2380,2024-02-17,2024-08-09,32427.33,2024-04-30
1555,291,26,3947,2024-02-22,2024-05-15,10416.61,2024-09-19
1556,840,26,3855,2024-04-22,2024-05-02,3793.8,2024-03-12
1557,701,76,12546,2024-01-31,2024-06-30,64194.61,2024-04-17
1558,295,20,3091,2024-09-03,2024-09-16,3086.45,2024-02-01
1559,904,11,1529,2024-08-07,2024-08-10,1171.96,2024-07-04
1560,454,15,2629,2024-08-01,2024-08-18,1828.71,2024-08-15
1561,575,14,2402,2024-01-04,2024-02-03,3794.96,2024-06-01
1562,406,96,15466,2024-08-30,2024-09-25,7420.84,2024-03-25
1563,487,77,12895,2024-04-28,2024-05-23,2529.14,2024-04-16
1564,348,13,1982,2024-04-25,2024-08-27,20894.95,2024-07-28
1565,8,72,11815,2024-07-24,2024-07-31,2136.54,2024-09-21
1566,804,19,2977,2024-06-26,2024-09-28,19819.11,2024-06-12
1567,965,76,12336,2024-06-08,2024-09-03,11881.56,2024-06-29
1568,695,71,11519,2024-04-07,2024-07-29,18692.76,2024-03-09
1569,765,7,1210,2024-04-30,2024-09-30,57426.8,2024-06-30
1570,944,58,9516,2024-07-16,2024-07-16,0,2024-06-22
1571,865,42,6391,2024-04-04,2024-06-06,5877.72,2024-09-23
1572,440,99,16070,2024-05-05,2024-05-18,1838.32,2024-06-02
1573,779,69,11070,2024-08-02,2024-08-15,2500.39,2024-08-10
1574,415,53,7985,2024-06-18,2024-08-09,20487.22,2024-03-11
1575,960,15,2415,2024-05-28,2024-09-25,59583.26,2024-01-02
1576,264,28,4205,2024-08-30,2024-09-14,6180.53,2024-03-17
1577,551,20,3221,2024-04-10,2024-07-27,25480.12,2024-06-02
1578,372,69,11164,2024-01-28,2024-06-03,37870.66,2024-07-03
1579,334,71,11565,2024-07-29,2024-08-25,12442.11,2024-06-28
1580,421,47,7155,2024-04-01,2024-08-16,25248.01,2024-09-04
1581,308,63,10251,2024-05-13,2024-09-21,32527.74,2024-07-01
1582,121,76,12529,2024-07-15,2024-08-06,10243.8,2024-08-05
1583,653,1,315,2024-04-29,2024-07-12,7984.92,2024-01-02
1584,263,76,12421,2024-01-12,2024-01-31,3794.8,2024-09-23
